
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136905                       # Number of seconds simulated (Second)
simTicks                                 136904918500                       # Number of ticks simulated (Tick)
finalTick                                136904918500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1240.29                       # Real time elapsed on the host (Second)
hostTickRate                                110381323                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8539448                       # Number of bytes of host memory used (Byte)
simInsts                                    238353454                       # Number of instructions simulated (Count)
simOps                                      241296188                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   192175                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     194548                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        287615376                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.206031                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.829166                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252440561                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      519                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250735098                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  23859                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11144891                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          11996557                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 154                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           286848092                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.874104                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.953846                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 123005744     42.88%     42.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 100847848     35.16%     78.04% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  42520945     14.82%     92.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  17468093      6.09%     98.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2647850      0.92%     99.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    305562      0.11%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     43372      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      7785      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       893      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             286848092                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   2280      0.03%      0.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      37      0.00%      0.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 86586      1.24%      1.27% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                512247      7.31%      8.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 44888      0.64%      9.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               145075      2.07%     11.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             87652      1.25%     12.54% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                   500      0.01%     12.55% # attempts to use FU when none available (Count)
