
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136328                       # Number of seconds simulated (Second)
simTicks                                 136328302096                       # Number of ticks simulated (Tick)
finalTick                                136328302096                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1248.15                       # Real time elapsed on the host (Second)
hostTickRate                                109223993                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8543420                       # Number of bytes of host memory used (Byte)
simInsts                                    238353491                       # Number of instructions simulated (Count)
simOps                                      241296226                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   190965                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     193323                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        286403997                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.200952                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.832673                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252778176                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      518                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250961338                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  29509                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11482467                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          12624407                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 153                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           285674888                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.878486                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.965174                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 123259230     43.15%     43.15% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  99186610     34.72%     77.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  41532991     14.54%     92.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  18393139      6.44%     98.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2998182      1.05%     99.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    292320      0.10%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     12002      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                       323      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                        91      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             285674888                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  278158      3.88%      3.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  10084      0.14%      4.02% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                     110      0.00%      4.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 90428      1.26%      5.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                504214      7.04%     12.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 46494      0.65%     12.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               171751      2.40%     15.38% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             94058      1.31%     16.69% # attempts to use FU when none available (Count)
