
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136555                       # Number of seconds simulated (Second)
simTicks                                 136555258420                       # Number of ticks simulated (Tick)
finalTick                                136555258420                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1235.92                       # Real time elapsed on the host (Second)
hostTickRate                                110488580                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8544440                       # Number of bytes of host memory used (Byte)
simInsts                                    238353454                       # Number of instructions simulated (Count)
simOps                                      241296188                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   192855                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     195236                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        286880796                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.202951                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.831289                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252450181                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      508                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250700106                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  24495                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11154500                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          12046123                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 143                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           286429367                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.875260                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.953129                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 122483559     42.76%     42.76% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 100992449     35.26%     78.02% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  42587268     14.87%     92.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  17352641      6.06%     98.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2644548      0.92%     99.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    320333      0.11%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     44719      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      3773      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                        77      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             286429367                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    9204      0.13%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   3772      0.05%      0.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      59      0.00%      0.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 86405      1.24%      1.42% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                485814      6.95%      8.37% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 45328      0.65%      9.02% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               148359      2.12%     11.14% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             87759      1.26%     12.40% # attempts to use FU when none available (Count)
