
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136726                       # Number of seconds simulated (Second)
simTicks                                 136726266656                       # Number of ticks simulated (Tick)
finalTick                                136726266656                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1232.82                       # Real time elapsed on the host (Second)
hostTickRate                                110905048                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8566200                       # Number of bytes of host memory used (Byte)
simInsts                                    238353478                       # Number of instructions simulated (Count)
simOps                                      241296213                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   193340                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     195727                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        287240057                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.204457                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.830249                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252442730                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      520                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250725481                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  23794                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11147036                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          11999104                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 155                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           286532422                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.875034                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.954388                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 122761922     42.84%     42.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 100750981     35.16%     78.01% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  42527237     14.84%     92.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  17471561      6.10%     98.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2660208      0.93%     99.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    308258      0.11%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     43532      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      7755      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       968      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             286532422                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   2502      0.04%      0.04% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      41      0.00%      0.04% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 86464      1.24%      1.27% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                510481      7.29%      8.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 44966      0.64%      9.21% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               145130      2.07%     11.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             87884      1.26%     12.54% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                   504      0.01%     12.54% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                36675      0.52%     13.07% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     13.07% # attempts to use FU when none available (Count)
