
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136337                       # Number of seconds simulated (Second)
simTicks                                 136337147128                       # Number of ticks simulated (Tick)
finalTick                                136337147128                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1275.58                       # Real time elapsed on the host (Second)
hostTickRate                                106882214                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8548412                       # Number of bytes of host memory used (Byte)
simInsts                                    238353467                       # Number of instructions simulated (Count)
simOps                                      241296201                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   186858                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     189165                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        286422579                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.201030                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.832619                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252790832                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      511                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250964031                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  30345                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11495141                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          12689679                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 146                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           286013529                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.877455                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.964531                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 123496791     43.18%     43.18% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  99350132     34.74%     77.91% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  41483761     14.50%     92.42% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  18410808      6.44%     98.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2959015      1.03%     99.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    300726      0.11%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     11893      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                       319      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                        84      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             286013529                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  272027      3.82%      3.82% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  11476      0.16%      3.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      93      0.00%      3.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 90246      1.27%      5.24% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                473241      6.64%     11.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 46539      0.65%     12.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               170770      2.40%     14.93% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             94012      1.32%     16.25% # attempts to use FU when none available (Count)
