
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136480                       # Number of seconds simulated (Second)
simTicks                                 136480392188                       # Number of ticks simulated (Tick)
finalTick                                136480392188                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1248.82                       # Real time elapsed on the host (Second)
hostTickRate                                109287571                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8548412                       # Number of bytes of host memory used (Byte)
simInsts                                    238353478                       # Number of instructions simulated (Count)
simOps                                      241296213                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   190863                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     193220                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        286723514                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.202291                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.831745                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252451678                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      507                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250714048                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  24105                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11155971                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          12053389                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 142                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           286314354                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.875660                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.953197                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 122355236     42.73%     42.73% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 101009080     35.28%     78.01% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  42567353     14.87%     92.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  17390082      6.07%     98.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2624473      0.92%     99.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    316209      0.11%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     43255      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      7779      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       887      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             286314354                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   1263      0.02%      0.02% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      17      0.00%      0.02% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 86350      1.23%      1.25% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                483031      6.91%      8.16% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 45311      0.65%      8.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               147958      2.12%     10.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             87791      1.26%     12.18% # attempts to use FU when none available (Count)
