
---------- Begin Simulation Statistics ----------
simSeconds                                   0.146363                       # Number of seconds simulated (Second)
simTicks                                 146362641040                       # Number of ticks simulated (Tick)
finalTick                                146362641040                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1231.16                       # Real time elapsed on the host (Second)
hostTickRate                                118882229                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8552380                       # Number of bytes of host memory used (Byte)
simInsts                                    238353454                       # Number of instructions simulated (Count)
simOps                                      241296188                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   193601                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     195991                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        307484541                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.289347                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.775586                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       248298471                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      447                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      248003799                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   7464                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              7002729                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           7114668                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  82                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           306982352                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.807876                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.856675                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 131519791     42.84%     42.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 118151188     38.49%     81.33% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  43112665     14.04%     95.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  13187393      4.30%     99.67% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    991677      0.32%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     19434      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                       204      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                         0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                         0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 6                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             306982352                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                      29      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                    613      0.01%      0.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      15      0.00%      0.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 60166      1.35%      1.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                336700      7.54%      8.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 18555      0.42%      9.32% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                31446      0.70%     10.02% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc              6071      0.14%     10.16% # attempts to use FU when none available (Count)
