
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136914                       # Number of seconds simulated (Second)
simTicks                                 136914271900                       # Number of ticks simulated (Tick)
finalTick                                136914271900                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1243.02                       # Real time elapsed on the host (Second)
hostTickRate                                110146605                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8541496                       # Number of bytes of host memory used (Byte)
simInsts                                    238353478                       # Number of instructions simulated (Count)
simOps                                      241296213                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   191754                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     194121                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        287635026                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.206114                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.829109                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252453714                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      511                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250719121                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  31678                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11158011                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          12057950                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 146                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           287145793                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.873142                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.949045                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 122993536     42.83%     42.83% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 101112486     35.21%     78.05% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  42552500     14.82%     92.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  17710849      6.17%     99.03% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2526467      0.88%     99.91% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    237089      0.08%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     12361      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                       431      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                        74      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             287145793                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  270394      3.72%      3.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   6258      0.09%      3.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                     107      0.00%      3.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 85875      1.18%      4.99% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                485098      6.67%     11.66% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 45135      0.62%     12.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               146684      2.02%     14.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             87801      1.21%     15.50% # attempts to use FU when none available (Count)
