
---------- Begin Simulation Statistics ----------
simSeconds                                   0.146550                       # Number of seconds simulated (Second)
simTicks                                 146550195988                       # Number of ticks simulated (Tick)
finalTick                                146550195988                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1232.97                       # Real time elapsed on the host (Second)
hostTickRate                                118859909                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8545464                       # Number of bytes of host memory used (Byte)
simInsts                                    238353454                       # Number of instructions simulated (Count)
simOps                                      241296188                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   193317                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     195704                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        307878564                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.290999                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.774594                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       248299208                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      449                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      247989931                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   7628                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              7003468                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           7126405                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  84                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           307469237                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.806552                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.855248                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 131865097     42.89%     42.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 118320502     38.48%     81.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  43139097     14.03%     95.40% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  13203923      4.29%     99.69% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    923624      0.30%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     16994      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                         0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                         0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                         0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 5                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             307469237                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   28039      0.62%      0.62% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                    907      0.02%      0.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      25      0.00%      0.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 60169      1.33%      1.97% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                330662      7.30%      9.27% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 18489      0.41%      9.68% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                31499      0.70%     10.37% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc              6094      0.13%     10.51% # attempts to use FU when none available (Count)
