
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136398                       # Number of seconds simulated (Second)
simTicks                                 136397808092                       # Number of ticks simulated (Tick)
finalTick                                136397808092                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1251.03                       # Real time elapsed on the host (Second)
hostTickRate                                109028033                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8553400                       # Number of bytes of host memory used (Byte)
simInsts                                    238353478                       # Number of instructions simulated (Count)
simOps                                      241296213                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   190525                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     192877                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        286550018                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.201564                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.832249                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252782357                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      510                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250964356                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  23535                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11486653                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          12672183                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 145                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           286142893                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.877060                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.968354                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 123745030     43.25%     43.25% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  99394280     34.74%     77.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  41418617     14.47%     92.46% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  18135847      6.34%     98.79% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2995924      1.05%     99.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    397181      0.14%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     37724      0.01%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     16964      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      1326      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             286142893                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   3012      0.04%      0.04% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      29      0.00%      0.04% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 90848      1.32%      1.37% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                471808      6.88%      8.24% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 46270      0.67%      8.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               168900      2.46%     11.38% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             90890      1.32%     12.70% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                   237      0.00%     12.71% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                21733      0.32%     13.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     13.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     13.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     13.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      6      0.00%     13.03% # attempts to use FU when none available (Count)
