
---------- Begin Simulation Statistics ----------
simSeconds                                   0.146416                       # Number of seconds simulated (Second)
simTicks                                 146415553676                       # Number of ticks simulated (Tick)
finalTick                                146415553676                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1285.19                       # Real time elapsed on the host (Second)
hostTickRate                                113925131                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8539448                       # Number of bytes of host memory used (Byte)
simInsts                                    238353467                       # Number of instructions simulated (Count)
simOps                                      241296201                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   185461                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     187751                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        307595702                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.289813                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.775306                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       248300128                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      450                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      248007028                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   7579                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              7004376                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           7111403                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  85                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           307028769                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.807765                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.856584                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 131591113     42.86%     42.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 118078312     38.46%     81.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  43151688     14.05%     95.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  13224719      4.31%     99.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    963502      0.31%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     19435      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                         0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                         0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                         0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 5                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             307028769                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   28422      0.63%      0.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                    899      0.02%      0.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      21      0.00%      0.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 60164      1.34%      1.99% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                342224      7.62%      9.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 18628      0.41%     10.02% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                31448      0.70%     10.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc              6072      0.14%     10.86% # attempts to use FU when none available (Count)
