
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136718                       # Number of seconds simulated (Second)
simTicks                                 136718217020                       # Number of ticks simulated (Tick)
finalTick                                136718217020                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1244.71                       # Real time elapsed on the host (Second)
hostTickRate                                109839077                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8543420                       # Number of bytes of host memory used (Byte)
simInsts                                    238353485                       # Number of instructions simulated (Count)
simOps                                      241296221                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   191493                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     193857                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        287223146                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.204387                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.830298                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252433341                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      520                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250713070                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  23773                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11137639                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          11993268                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 155                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           286488753                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.875124                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.954087                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 122662440     42.82%     42.82% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 100867111     35.21%     78.02% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  42461958     14.82%     92.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  17488600      6.10%     98.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2648919      0.92%     99.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    307352      0.11%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     43777      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      7623      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       973      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             286488753                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   2360      0.03%      0.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      23      0.00%      0.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 86595      1.24%      1.27% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                509325      7.28%      8.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 44894      0.64%      9.20% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               145191      2.08%     11.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             87845      1.26%     12.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                   504      0.01%     12.54% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                36401      0.52%     13.06% # attempts to use FU when none available (Count)
