
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136433                       # Number of seconds simulated (Second)
simTicks                                 136433207736                       # Number of ticks simulated (Tick)
finalTick                                136433207736                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1230.73                       # Real time elapsed on the host (Second)
hostTickRate                                110855451                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8545468                       # Number of bytes of host memory used (Byte)
simInsts                                    238353478                       # Number of instructions simulated (Count)
simOps                                      241296213                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   193668                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     196059                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        286624387                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.201876                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.832033                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252784153                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      509                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250968878                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  23787                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11488448                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          12668186                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 144                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           286192225                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.876924                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.968194                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 123785095     43.25%     43.25% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  99414864     34.74%     77.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  41395496     14.46%     92.45% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  18140123      6.34%     98.79% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   3001720      1.05%     99.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    406498      0.14%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     35917      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     12315      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       197      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             286192225                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   15420      0.22%      0.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   5574      0.08%      0.30% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      54      0.00%      0.31% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 90738      1.32%      1.62% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                472143      6.86%      8.48% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 46232      0.67%      9.15% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               168948      2.45%     11.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             90672      1.32%     12.92% # attempts to use FU when none available (Count)
