
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136733                       # Number of seconds simulated (Second)
simTicks                                 136733039660                       # Number of ticks simulated (Tick)
finalTick                                136733039660                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1256.57                       # Real time elapsed on the host (Second)
hostTickRate                                108814265                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8539448                       # Number of bytes of host memory used (Byte)
simInsts                                    238353454                       # Number of instructions simulated (Count)
simOps                                      241296188                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   189685                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     192027                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        287254286                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.204517                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.830208                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252449380                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      515                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250692367                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  31452                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11153706                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          12034995                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 150                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           286662083                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.874522                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.949280                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 122594064     42.77%     42.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 100933957     35.21%     77.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  42684804     14.89%     92.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  17670494      6.16%     99.03% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2530001      0.88%     99.91% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    235832      0.08%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     12436      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                       420      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                        75      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             286662083                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  269879      3.71%      3.71% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   6145      0.08%      3.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      89      0.00%      3.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 85906      1.18%      4.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                502441      6.91%     11.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 44944      0.62%     12.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               143625      1.98%     14.48% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             87924      1.21%     15.69% # attempts to use FU when none available (Count)
