
---------- Begin Simulation Statistics ----------
simSeconds                                   0.146396                       # Number of seconds simulated (Second)
simTicks                                 146395648308                       # Number of ticks simulated (Tick)
finalTick                                146395648308                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1240.27                       # Real time elapsed on the host (Second)
hostTickRate                                118035534                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8539452                       # Number of bytes of host memory used (Byte)
simInsts                                    238353454                       # Number of instructions simulated (Count)
simOps                                      241296188                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   192179                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     194552                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        307553884                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.289638                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.775412                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       248299665                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      450                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      248008174                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   7471                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              7003926                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           7116420                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  85                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           306986050                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.807881                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.857078                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 131592393     42.87%     42.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 118036839     38.45%     81.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  43135046     14.05%     95.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  13207258      4.30%     99.67% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    993335      0.32%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     20950      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                       225      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                         3      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                         1      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             306986050                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                    445      0.01%      0.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       5      0.00%      0.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 60159      1.35%      1.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                344577      7.70%      9.06% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 18540      0.41%      9.47% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                31434      0.70%     10.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc              6071      0.14%     10.31% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                    14      0.00%     10.31% # attempts to use FU when none available (Count)
