
---------- Begin Simulation Statistics ----------
simSeconds                                   0.146627                       # Number of seconds simulated (Second)
simTicks                                 146626994780                       # Number of ticks simulated (Tick)
finalTick                                146626994780                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1275.32                       # Real time elapsed on the host (Second)
hostTickRate                                114972289                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8541496                       # Number of bytes of host memory used (Byte)
simInsts                                    238353454                       # Number of instructions simulated (Count)
simOps                                      241296188                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   186896                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     189204                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        308039906                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.291676                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.774188                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       248296213                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      453                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      247993634                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   7563                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              7000477                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           7123503                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  88                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           307566741                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.806308                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.855931                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 132041439     42.93%     42.93% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 118221849     38.44%     81.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  43133318     14.02%     95.39% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  13194571      4.29%     99.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    956624      0.31%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     18708      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                       226      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                         4      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                         2      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             307566741                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                    482      0.01%      0.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      11      0.00%      0.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 60165      1.33%      1.34% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                338796      7.50%      8.85% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 18339      0.41%      9.25% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                31501      0.70%      9.95% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc              6093      0.13%     10.08% # attempts to use FU when none available (Count)
