
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136583                       # Number of seconds simulated (Second)
simTicks                                 136582975900                       # Number of ticks simulated (Tick)
finalTick                                136582975900                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1256.03                       # Real time elapsed on the host (Second)
hostTickRate                                108742239                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8539448                       # Number of bytes of host memory used (Byte)
simInsts                                    238353454                       # Number of instructions simulated (Count)
simOps                                      241296188                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   189768                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     192111                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        286939026                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.203195                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.831120                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252769079                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      519                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250971346                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  23227                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11473409                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          12617790                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 154                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           286172912                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.876992                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.969096                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 123903802     43.30%     43.30% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  99205023     34.67%     77.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  41445932     14.48%     92.45% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  18107723      6.33%     98.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   3061361      1.07%     99.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    401334      0.14%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     35180      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     12360      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       197      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             286172912                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   15342      0.22%      0.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   4878      0.07%      0.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      62      0.00%      0.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 90618      1.31%      1.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                501950      7.28%      8.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 46813      0.68%      9.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               169924      2.47%     12.04% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             90781      1.32%     13.35% # attempts to use FU when none available (Count)
