
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136831                       # Number of seconds simulated (Second)
simTicks                                 136830628228                       # Number of ticks simulated (Tick)
finalTick                                136830628228                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1234.95                       # Real time elapsed on the host (Second)
hostTickRate                                110798661                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8539448                       # Number of bytes of host memory used (Byte)
simInsts                                    238353454                       # Number of instructions simulated (Count)
simOps                                      241296188                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   193007                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     195390                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        287459304                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.205377                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.829616                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252437611                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      520                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250703502                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  24181                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11141942                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          11996356                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 155                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           286690973                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.874473                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.953659                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 122860781     42.85%     42.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 100815210     35.17%     78.02% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  42590900     14.86%     92.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  17400716      6.07%     98.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2664448      0.93%     99.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    310850      0.11%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     44253      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      3736      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                        79      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             286690973                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    9099      0.13%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   4160      0.06%      0.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      53      0.00%      0.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 86492      1.24%      1.43% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                509228      7.28%      8.71% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 44931      0.64%      9.35% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               144996      2.07%     11.42% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             87620      1.25%     12.68% # attempts to use FU when none available (Count)
