
---------- Begin Simulation Statistics ----------
simSeconds                                   0.139960                       # Number of seconds simulated (Second)
simTicks                                 139959655640                       # Number of ticks simulated (Tick)
finalTick                                139959655640                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1287.11                       # Real time elapsed on the host (Second)
hostTickRate                                108739279                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8544444                       # Number of bytes of host memory used (Byte)
simInsts                                    238353491                       # Number of instructions simulated (Count)
simOps                                      241296226                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   185185                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     187471                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        294032891                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.232941                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.811069                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       251424934                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      515                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250321860                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  15698                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             10129222                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          10546667                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 150                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           293313181                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.853429                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.923680                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 126379540     43.09%     43.09% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 104249608     35.54%     78.63% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  44344425     15.12%     93.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  16235673      5.54%     99.28% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1898889      0.65%     99.93% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    156492      0.05%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     41532      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      7001      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                        21      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             293313181                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   2577      0.04%      0.04% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      74      0.00%      0.04% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 85993      1.31%      1.35% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                510533      7.75%      9.10% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 43728      0.66%      9.76% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               168736      2.56%     12.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             70389      1.07%     13.40% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                  1259      0.02%     13.42% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                18893      0.29%     13.70% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     13.70% # attempts to use FU when none available (Count)
