
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136588                       # Number of seconds simulated (Second)
simTicks                                 136587664976                       # Number of ticks simulated (Tick)
finalTick                                136587664976                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1246.26                       # Real time elapsed on the host (Second)
hostTickRate                                109598110                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8548412                       # Number of bytes of host memory used (Byte)
simInsts                                    238353454                       # Number of instructions simulated (Count)
simOps                                      241296188                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   191255                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     193616                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        286948877                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.203237                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.831092                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252447047                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      506                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250718033                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  24207                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11151364                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          12058613                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 141                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           286540770                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.874982                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.952823                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 122511836     42.76%     42.76% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 101119543     35.29%     78.05% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  42554807     14.85%     92.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  17362668      6.06%     98.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2620201      0.91%     99.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    319784      0.11%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     43259      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      7782      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       890      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             286540770                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   2157      0.03%      0.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      30      0.00%      0.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 86484      1.24%      1.27% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                479583      6.86%      8.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 45287      0.65%      8.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               147972      2.12%     10.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             87742      1.26%     12.15% # attempts to use FU when none available (Count)
