
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136485                       # Number of seconds simulated (Second)
simTicks                                 136484646676                       # Number of ticks simulated (Tick)
finalTick                                136484646676                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1298.06                       # Real time elapsed on the host (Second)
hostTickRate                                105145093                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8544444                       # Number of bytes of host memory used (Byte)
simInsts                                    238353478                       # Number of instructions simulated (Count)
simOps                                      241296213                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   183623                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     185890                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        286732452                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.202329                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.831719                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252448460                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      512                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250692639                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  24341                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11152758                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          12018956                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 147                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           286179178                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.875999                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.953254                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 122305553     42.74%     42.74% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 100842730     35.24%     77.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  42646517     14.90%     92.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  17394929      6.08%     98.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2627572      0.92%     99.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    313332      0.11%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     44750      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      3720      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                        75      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             286179178                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    9161      0.13%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   4159      0.06%      0.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      45      0.00%      0.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 86303      1.23%      1.42% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                493764      7.06%      8.48% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 45068      0.64%      9.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               144379      2.06%     11.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             87729      1.25%     12.44% # attempts to use FU when none available (Count)
