
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136455                       # Number of seconds simulated (Second)
simTicks                                 136454501596                       # Number of ticks simulated (Tick)
finalTick                                136454501596                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1250.63                       # Real time elapsed on the host (Second)
hostTickRate                                109108545                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8539452                       # Number of bytes of host memory used (Byte)
simInsts                                    238353478                       # Number of instructions simulated (Count)
simOps                                      241296213                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   190587                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     192940                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        286669122                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.202063                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.831903                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       252760623                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      516                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      250976685                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  23011                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11464925                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          12594344                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 151                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           285902149                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.877841                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.969622                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 123690918     43.26%     43.26% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  99109217     34.67%     77.93% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  41459088     14.50%     92.43% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  18144626      6.35%     98.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   3051836      1.07%     99.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    390303      0.14%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     37864      0.01%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     17005      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      1292      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             285902149                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   1764      0.03%      0.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      20      0.00%      0.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 90703      1.32%      1.34% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                497538      7.23%      8.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 46807      0.68%      9.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               169972      2.47%     11.73% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             90885      1.32%     13.05% # attempts to use FU when none available (Count)
