
---------- Begin Simulation Statistics ----------
simSeconds                                   0.116278                       # Number of seconds simulated (Second)
simTicks                                 116278275792                       # Number of ticks simulated (Tick)
finalTick                                116278275792                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1381.36                       # Real time elapsed on the host (Second)
hostTickRate                                 84176400                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2253856                       # Number of bytes of host memory used (Byte)
simInsts                                    261123703                       # Number of instructions simulated (Count)
simOps                                      312341104                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   189033                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     226111                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        244282093                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.934674                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.069892                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       333228342                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177237                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      329063867                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 112161                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             21064474                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          16880861                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1095                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           242970522                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.354337                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.191563                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  72004452     29.64%     29.64% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  67069843     27.60%     57.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  63763209     26.24%     83.48% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  29426623     12.11%     95.59% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   8241167      3.39%     98.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1724193      0.71%     99.70% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    589378      0.24%     99.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    147420      0.06%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      4237      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             242970522                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 223783      1.07%      1.07% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    6373      0.03%      1.10% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      1.10% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      1.10% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      1.10% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      1.10% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      1.10% # attempts to use FU when none available (Count)
