
---------- Begin Simulation Statistics ----------
simSeconds                                   0.117227                       # Number of seconds simulated (Second)
simTicks                                 117227412652                       # Number of ticks simulated (Tick)
finalTick                                117227412652                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1398.87                       # Real time elapsed on the host (Second)
hostTickRate                                 83801605                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2267804                       # Number of bytes of host memory used (Byte)
simInsts                                    261123654                       # Number of instructions simulated (Count)
simOps                                      312341054                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   186668                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     223281                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        246276078                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.942304                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.061229                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       335219085                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177306                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      331047203                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 176155                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23055336                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19250791                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1164                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           241014839                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.373555                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.361822                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  84860677     35.21%     35.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  56193935     23.32%     58.53% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  51150630     21.22%     79.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  29887695     12.40%     92.15% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  13427796      5.57%     97.72% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   4157160      1.72%     99.45% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1059269      0.44%     99.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    185091      0.08%     99.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     92586      0.04%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             241014839                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 211033      0.89%      0.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    2672      0.01%      0.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      0.90% # attempts to use FU when none available (Count)
