
---------- Begin Simulation Statistics ----------
simSeconds                                   0.116984                       # Number of seconds simulated (Second)
simTicks                                 116984345156                       # Number of ticks simulated (Tick)
finalTick                                116984345156                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1427.70                       # Real time elapsed on the host (Second)
hostTickRate                                 81939020                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2257824                       # Number of bytes of host memory used (Byte)
simInsts                                    261123690                       # Number of instructions simulated (Count)
simOps                                      312341090                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   182898                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     218772                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        245765432                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.940350                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.063434                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       335656597                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177432                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      331484731                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 196465                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23492938                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19213715                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1290                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           240473179                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.378469                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.346242                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  83250971     34.62%     34.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  56737327     23.59%     58.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  51622997     21.47%     79.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  30405269     12.64%     92.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  13121498      5.46%     97.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   4309541      1.79%     99.57% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    930873      0.39%     99.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     90956      0.04%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      3747      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             240473179                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  251907      1.05%      1.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 270743      1.12%      2.17% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                   11080      0.05%      2.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      2.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      2.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      2.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      2.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      2.22% # attempts to use FU when none available (Count)
