
---------- Begin Simulation Statistics ----------
simSeconds                                   0.119862                       # Number of seconds simulated (Second)
simTicks                                 119862415848                       # Number of ticks simulated (Tick)
finalTick                                119862415848                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1426.52                       # Real time elapsed on the host (Second)
hostTickRate                                 84024249                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2282656                       # Number of bytes of host memory used (Byte)
simInsts                                    261123609                       # Number of instructions simulated (Count)
simOps                                      312341006                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   183049                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     218953                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        251811799                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.963485                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.037899                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       335913054                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177442                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      331547039                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 261280                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23749489                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19427328                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1300                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           245323782                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.351467                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.286129                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  84837388     34.58%     34.58% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  58111677     23.69%     58.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  51864407     21.14%     79.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  35317007     14.40%     93.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  12456382      5.08%     98.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   2503174      1.02%     99.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    222995      0.09%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      9857      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       895      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             245323782                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 6282042     20.84%     20.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 330227      1.10%     21.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                   18675      0.06%     22.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     22.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     22.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     22.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     22.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     22.00% # attempts to use FU when none available (Count)
