
---------- Begin Simulation Statistics ----------
simSeconds                                   0.121359                       # Number of seconds simulated (Second)
simTicks                                 121358548584                       # Number of ticks simulated (Tick)
finalTick                                121358548584                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1394.69                       # Real time elapsed on the host (Second)
hostTickRate                                 87014921                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2257820                       # Number of bytes of host memory used (Byte)
simInsts                                    261123690                       # Number of instructions simulated (Count)
simOps                                      312341090                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   187227                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     223951                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        254954935                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.975511                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.025104                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       333391629                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177306                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      329140898                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 163693                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             21227844                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          17007283                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1164                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           249728996                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.317992                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.156221                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  77274184     30.94%     30.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  67290203     26.95%     57.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  63813345     25.55%     83.44% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  31991663     12.81%     96.25% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   8610324      3.45%     99.70% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    693300      0.28%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     52422      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      1752      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      1803      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             249728996                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 2822871     11.84%     11.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 311269      1.31%     13.14% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                   19488      0.08%     13.23% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     13.23% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     13.23% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     13.23% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     13.23% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     13.23% # attempts to use FU when none available (Count)
