
---------- Begin Simulation Statistics ----------
simSeconds                                   0.119949                       # Number of seconds simulated (Second)
simTicks                                 119948887912                       # Number of ticks simulated (Tick)
finalTick                                119948887912                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1429.27                       # Real time elapsed on the host (Second)
hostTickRate                                 83923238                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2251808                       # Number of bytes of host memory used (Byte)
simInsts                                    261123690                       # Number of instructions simulated (Count)
simOps                                      312341090                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   182697                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     218532                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        251993463                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.964179                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.037151                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       335777334                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177454                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      331641901                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 193802                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23613697                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19171596                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1312                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           245428467                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.351277                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.351070                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  88149071     35.92%     35.92% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  56946540     23.20%     59.12% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  51580867     21.02%     80.14% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  30268146     12.33%     92.47% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  13168097      5.37%     97.83% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   4116932      1.68%     99.51% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    949036      0.39%     99.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    220299      0.09%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     29479      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             245428467                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 208215      0.88%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    3226      0.01%      0.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      0.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                  524      0.00%      0.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%      0.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                1984900      8.37%      9.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc             1012365      4.27%     13.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                 781350      3.29%     16.82% # attempts to use FU when none available (Count)
