
---------- Begin Simulation Statistics ----------
simSeconds                                   0.119785                       # Number of seconds simulated (Second)
simTicks                                 119784554148                       # Number of ticks simulated (Tick)
finalTick                                119784554148                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1436.13                       # Real time elapsed on the host (Second)
hostTickRate                                 83407903                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2282652                       # Number of bytes of host memory used (Byte)
simInsts                                    261123638                       # Number of instructions simulated (Count)
simOps                                      312341036                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   181825                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     217488                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        251648224                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.962859                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.038574                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       335772797                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177435                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      331632550                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 194151                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23609195                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19170062                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1293                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           245156118                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.352740                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.351139                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  87910751     35.86%     35.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  56957298     23.23%     59.09% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  51428309     20.98%     80.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  30382361     12.39%     92.46% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  13189468      5.38%     97.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   4088530      1.67%     99.51% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    954122      0.39%     99.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    215935      0.09%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     29344      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             245156118                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 231162      0.97%      0.97% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    6214      0.03%      1.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      1.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      1.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      1.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      1.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      1.00% # attempts to use FU when none available (Count)
