
---------- Begin Simulation Statistics ----------
simSeconds                                   0.111958                       # Number of seconds simulated (Second)
simTicks                                 111958149296                       # Number of ticks simulated (Tick)
finalTick                                111958149296                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1388.68                       # Real time elapsed on the host (Second)
hostTickRate                                 80621713                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2253856                       # Number of bytes of host memory used (Byte)
simInsts                                    261123697                       # Number of instructions simulated (Count)
simOps                                      312341098                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   188037                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     224919                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        235206197                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.899948                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.111175                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       335646157                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177353                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      331442343                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 196219                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23482411                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19255507                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1211                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           233888627                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.417095                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.351007                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  76949584     32.90%     32.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  56544596     24.18%     57.08% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  51619461     22.07%     79.15% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  30271388     12.94%     92.09% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  13157425      5.63%     97.71% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   4141359      1.77%     99.48% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    956226      0.41%     99.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    217894      0.09%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     30694      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             233888627                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 228427      0.96%      0.96% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    6224      0.03%      0.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.98% # attempts to use FU when none available (Count)
