
---------- Begin Simulation Statistics ----------
simSeconds                                   0.173230                       # Number of seconds simulated (Second)
simTicks                                 173230358224                       # Number of ticks simulated (Tick)
finalTick                                173230358224                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1482.69                       # Real time elapsed on the host (Second)
hostTickRate                                116834991                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2257824                       # Number of bytes of host memory used (Byte)
simInsts                                    261123545                       # Number of instructions simulated (Count)
simOps                                      312340922                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   176114                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     210658                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        363929325                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.392470                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.718148                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       323219342                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   176486                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      321814436                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  36343                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11054905                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           7051539                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 344                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           359297835                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.895676                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.800839                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 123183941     34.28%     34.28% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 161538053     44.96%     79.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  64926751     18.07%     97.31% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   8294765      2.31%     99.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1240099      0.35%     99.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    107921      0.03%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                      5587      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                       681      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                        37      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             359297835                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  59907      0.48%      0.48% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    6992      0.06%      0.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      0.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%      0.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%      0.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                 542431      4.32%      4.86% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc              190486      1.52%      6.38% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                 196237      1.56%      7.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                 196618      1.57%      9.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%      9.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc                338340      2.70%     12.21% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMult                 89787      0.72%     12.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMultAcc              41936      0.33%     13.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMatMultAcc               0      0.00%     13.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShift               306757      2.45%     15.70% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShiftAcc                 0      0.00%     15.70% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdDiv                      0      0.00%     15.70% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSqrt                     0      0.00%     15.70% # attempts to use FU when none available (Count)
