
---------- Begin Simulation Statistics ----------
simSeconds                                   0.112326                       # Number of seconds simulated (Second)
simTicks                                 112326302928                       # Number of ticks simulated (Tick)
finalTick                                112326302928                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1410.77                       # Real time elapsed on the host (Second)
hostTickRate                                 79620325                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2253852                       # Number of bytes of host memory used (Byte)
simInsts                                    261123673                       # Number of instructions simulated (Count)
simOps                                      312341073                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   185092                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     221397                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        235979629                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.902907                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.107533                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       335438563                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177256                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      331052000                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 196532                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23274745                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19443730                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1114                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           234653551                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.410812                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.288937                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  75155652     32.03%     32.03% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  57192182     24.37%     56.40% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  51757790     22.06%     78.46% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  34982184     14.91%     93.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  12704827      5.41%     98.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   2596709      1.11%     99.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    255520      0.11%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      7783      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       904      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             234653551                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 6313551     20.89%     20.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 354013      1.17%     22.07% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                   15685      0.05%     22.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     22.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     22.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     22.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     22.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     22.12% # attempts to use FU when none available (Count)
