
---------- Begin Simulation Statistics ----------
simSeconds                                   0.124250                       # Number of seconds simulated (Second)
simTicks                                 124249859216                       # Number of ticks simulated (Tick)
finalTick                                124249859216                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1392.48                       # Real time elapsed on the host (Second)
hostTickRate                                 89228932                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2256796                       # Number of bytes of host memory used (Byte)
simInsts                                    261123666                       # Number of instructions simulated (Count)
simOps                                      312341065                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   187524                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     224305                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        261029117                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.998752                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.001250                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       333367839                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177340                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      329276117                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 112818                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             21204113                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          16845876                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1198                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           254547080                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.293576                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.196029                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  83133875     32.66%     32.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  67603414     26.56%     59.22% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  63815617     25.07%     84.29% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  29301768     11.51%     95.80% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   8221874      3.23%     99.03% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1729513      0.68%     99.71% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    590181      0.23%     99.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    146686      0.06%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      4152      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             254547080                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 206202      0.99%      0.99% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    3345      0.02%      1.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      1.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      1.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      1.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      1.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      1.01% # attempts to use FU when none available (Count)
