
---------- Begin Simulation Statistics ----------
simSeconds                                   0.117038                       # Number of seconds simulated (Second)
simTicks                                 117038378296                       # Number of ticks simulated (Tick)
finalTick                                117038378296                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1427.73                       # Real time elapsed on the host (Second)
hostTickRate                                 81974907                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2252828                       # Number of bytes of host memory used (Byte)
simInsts                                    261123662                       # Number of instructions simulated (Count)
simOps                                      312341061                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   182894                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     218767                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        245878947                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.940784                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.062943                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       335656748                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177453                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      331484358                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 196354                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23493139                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19211456                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1311                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           240578954                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.377861                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.346247                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  83354022     34.65%     34.65% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  56746323     23.59%     58.23% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  51612195     21.45%     79.69% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  30408871     12.64%     92.33% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  13124410      5.46%     97.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   4308266      1.79%     99.57% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    929788      0.39%     99.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     91298      0.04%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      3781      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             240578954                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  251464      1.04%      1.04% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 271108      1.13%      2.17% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                   10993      0.05%      2.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      2.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      2.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      2.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      2.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      2.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      2.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                  523      0.00%      2.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%      2.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                1982923      8.23%     10.45% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc             1009636      4.19%     14.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                 783383      3.25%     17.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                 323303      1.34%     19.24% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     19.24% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc               1012647      4.20%     23.44% # attempts to use FU when none available (Count)
