
---------- Begin Simulation Statistics ----------
simSeconds                                   0.124179                       # Number of seconds simulated (Second)
simTicks                                 124179095628                       # Number of ticks simulated (Tick)
finalTick                                124179095628                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1413.03                       # Real time elapsed on the host (Second)
hostTickRate                                 87881358                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2282656                       # Number of bytes of host memory used (Byte)
simInsts                                    261123669                       # Number of instructions simulated (Count)
simOps                                      312341069                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   184797                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     221043                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        260880454                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.998183                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.001820                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       333517012                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177311                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      329293527                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 165856                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             21353253                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          17013501                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1169                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           254464413                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.294065                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.158142                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  81758435     32.13%     32.13% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  67566170     26.55%     58.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  63854886     25.09%     83.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  31928856     12.55%     96.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   8610015      3.38%     99.71% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    690522      0.27%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     52125      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      1635      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      1769      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             254464413                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 2814738     11.82%     11.82% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 312995      1.31%     13.14% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                   19555      0.08%     13.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     13.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     13.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     13.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     13.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     13.22% # attempts to use FU when none available (Count)
