
---------- Begin Simulation Statistics ----------
simSeconds                                   0.218897                       # Number of seconds simulated (Second)
simTicks                                 218897049952                       # Number of ticks simulated (Tick)
finalTick                                218897049952                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1770.91                       # Real time elapsed on the host (Second)
hostTickRate                                123607255                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8555652                       # Number of bytes of host memory used (Byte)
simInsts                                    314287595                       # Number of instructions simulated (Count)
simOps                                      402599225                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   177473                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     227341                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        459867753                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.462533                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.683745                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       415089236                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     9687                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      413140064                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  19790                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             12499697                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           7010465                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                2092                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           454532218                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.908935                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.786851                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 150258483     33.06%     33.06% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 207688501     45.69%     78.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  85004917     18.70%     97.45% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  10922993      2.40%     99.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    618152      0.14%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     35756      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                      2780      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                       406      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       230      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             454532218                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  18013      0.17%      0.17% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      55      0.00%      0.17% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.17% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                    53      0.00%      0.17% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.17% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.17% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.17% # attempts to use FU when none available (Count)
