
---------- Begin Simulation Statistics ----------
simSeconds                                   0.150505                       # Number of seconds simulated (Second)
simTicks                                 150505293792                       # Number of ticks simulated (Tick)
finalTick                                150505293792                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1710.58                       # Real time elapsed on the host (Second)
hostTickRate                                 87985092                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8560644                       # Number of bytes of host memory used (Byte)
simInsts                                    314287630                       # Number of instructions simulated (Count)
simOps                                      402599262                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   183732                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     235359                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        316187593                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.005582                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.994449                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       427137774                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    10133                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      422901244                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  92540                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             24548644                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          16377519                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                2538                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           310399887                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.362440                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.292354                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 106912711     34.44%     34.44% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  65071916     20.96%     55.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  85195982     27.45%     82.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  32097475     10.34%     93.20% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  15346309      4.94%     98.14% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   5003199      1.61%     99.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    669709      0.22%     99.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     95234      0.03%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      7352      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             310399887                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  33760      0.13%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                     196      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                    60      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                   227      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.13% # attempts to use FU when none available (Count)
