
---------- Begin Simulation Statistics ----------
simSeconds                                   0.154048                       # Number of seconds simulated (Second)
simTicks                                 154047808124                       # Number of ticks simulated (Tick)
finalTick                                154047808124                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1675.06                       # Real time elapsed on the host (Second)
hostTickRate                                 91965556                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8559620                       # Number of bytes of host memory used (Byte)
simInsts                                    314287662                       # Number of instructions simulated (Count)
simOps                                      402599296                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   187628                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     240349                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        323629850                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.029251                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.971580                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       427230368                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    10054                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      422995711                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  93299                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             24641125                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          16399903                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                2459                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           316293685                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.337351                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.292355                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 112673751     35.62%     35.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  65110988     20.59%     56.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  85272123     26.96%     83.17% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  32220003     10.19%     93.36% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  15284911      4.83%     98.19% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   4959185      1.57%     99.76% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    671381      0.21%     99.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     94131      0.03%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      7212      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             316293685                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  33854      0.13%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                     203      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     6      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                   248      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.13% # attempts to use FU when none available (Count)
