
---------- Begin Simulation Statistics ----------
simSeconds                                   0.150098                       # Number of seconds simulated (Second)
simTicks                                 150098361868                       # Number of ticks simulated (Tick)
finalTick                                150098361868                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1663.30                       # Real time elapsed on the host (Second)
hostTickRate                                 90241546                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8556676                       # Number of bytes of host memory used (Byte)
simInsts                                    314287630                       # Number of instructions simulated (Count)
simOps                                      402599263                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   188955                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     242049                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        315332694                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.002863                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.997145                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       427533526                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    10407                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      423164325                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  89696                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             24944669                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          17002135                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                2812                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           309287485                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.368191                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.291367                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 101660939     32.87%     32.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  78679476     25.44%     58.31% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  68627142     22.19%     80.50% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  40461711     13.08%     93.58% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  14321461      4.63%     98.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   4757478      1.54%     99.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    689366      0.22%     99.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     83294      0.03%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      6618      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             309287485                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  33031      0.12%      0.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                     144      0.00%      0.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                    61      0.00%      0.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                   227      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                  260      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%      0.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                2878561     10.76%     10.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc              946240      3.54%     14.43% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                6157948     23.02%     37.45% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                 250346      0.94%     38.39% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     38.39% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc                761838      2.85%     41.24% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMult                 57788      0.22%     41.45% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMultAcc              92017      0.34%     41.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMatMultAcc               0      0.00%     41.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShift               905306      3.38%     45.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShiftAcc                 0      0.00%     45.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdDiv                      0      0.00%     45.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSqrt                     0      0.00%     45.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatAdd                 0      0.00%     45.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatAlu                 0      0.00%     45.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatCmp                 0      0.00%     45.18% # attempts to use FU when none available (Count)
