
---------- Begin Simulation Statistics ----------
simSeconds                                   0.150573                       # Number of seconds simulated (Second)
simTicks                                 150572972424                       # Number of ticks simulated (Tick)
finalTick                                150572972424                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1753.20                       # Real time elapsed on the host (Second)
hostTickRate                                 85884528                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8560640                       # Number of bytes of host memory used (Byte)
simInsts                                    314287612                       # Number of instructions simulated (Count)
simOps                                      402599244                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   179265                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     229636                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        316329775                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.006035                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.994002                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       427238132                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    10179                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      422890004                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 139090                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             24649066                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          16527874                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                2584                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           310541678                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.361782                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.253479                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 104341949     33.60%     33.60% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  66158917     21.30%     54.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  86001578     27.69%     82.60% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  35533988     11.44%     94.04% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  14774764      4.76%     98.80% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   3381788      1.09%     99.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    327645      0.11%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     16291      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      4758      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             310541678                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 4426516     14.32%     14.32% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  73881      0.24%     14.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    1011      0.00%     14.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     14.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                    57      0.00%     14.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                   227      0.00%     14.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     14.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     14.57% # attempts to use FU when none available (Count)
