
---------- Begin Simulation Statistics ----------
simSeconds                                   0.153424                       # Number of seconds simulated (Second)
simTicks                                 153424449948                       # Number of ticks simulated (Tick)
finalTick                                153424449948                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1670.60                       # Real time elapsed on the host (Second)
hostTickRate                                 91838073                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8559616                       # Number of bytes of host memory used (Byte)
simInsts                                    314287651                       # Number of instructions simulated (Count)
simOps                                      402599284                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   188129                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     240991                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        322320274                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.025086                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.975528                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       427611049                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    10297                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      423247477                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  93524                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             25022061                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          17009582                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                2702                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           315017388                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.343569                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.291722                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 107519675     34.13%     34.13% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  78396540     24.89%     59.02% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  68573481     21.77%     80.79% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  40640249     12.90%     93.69% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  14369428      4.56%     98.25% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   4847644      1.54%     99.79% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    629662      0.20%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     36348      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      4361      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             315017388                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  158019      0.59%      0.59% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  52104      0.19%      0.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                     516      0.00%      0.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     6      0.00%      0.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                   248      0.00%      0.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      0.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                  277      0.00%      0.79% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%      0.79% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                2889762     10.75%     11.54% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc              944959      3.52%     15.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                6132591     22.82%     37.87% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                 251098      0.93%     38.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     38.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc                760923      2.83%     41.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMult                 59252      0.22%     41.86% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMultAcc              90580      0.34%     42.20% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMatMultAcc               0      0.00%     42.20% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShift               908525      3.38%     45.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShiftAcc                 0      0.00%     45.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdDiv                      0      0.00%     45.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSqrt                     0      0.00%     45.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatAdd                 0      0.00%     45.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatAlu                 0      0.00%     45.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatCmp                 0      0.00%     45.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatCvt                 0      0.00%     45.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatDiv                 0      0.00%     45.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMisc                0      0.00%     45.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMult                0      0.00%     45.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMultAcc             0      0.00%     45.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMatMultAcc            0      0.00%     45.58% # attempts to use FU when none available (Count)
