
---------- Begin Simulation Statistics ----------
simSeconds                                   0.218725                       # Number of seconds simulated (Second)
simTicks                                 218725031168                       # Number of ticks simulated (Tick)
finalTick                                218725031168                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1282.35                       # Real time elapsed on the host (Second)
hostTickRate                                170565170                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8582404                       # Number of bytes of host memory used (Byte)
simInsts                                    314287658                       # Number of instructions simulated (Count)
simOps                                      402599292                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   245086                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     313953                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        459506369                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.461384                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.684283                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       415092167                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     9692                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      413142742                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  19664                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             12502566                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           7011078                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                2097                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           454466763                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.909071                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.786813                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 150189491     33.05%     33.05% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 207693550     45.70%     78.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  85001220     18.70%     97.45% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  10924877      2.40%     99.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    618507      0.14%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     37078      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                      1591      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                       435      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                        14      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             454466763                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    1620      0.01%      0.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  22482      0.21%      0.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      81      0.00%      0.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                    54      0.00%      0.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.22% # attempts to use FU when none available (Count)
