
---------- Begin Simulation Statistics ----------
simSeconds                                   0.115073                       # Number of seconds simulated (Second)
simTicks                                 115072520668                       # Number of ticks simulated (Tick)
finalTick                                115072520668                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1366.99                       # Real time elapsed on the host (Second)
hostTickRate                                 84179257                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2271772                       # Number of bytes of host memory used (Byte)
simInsts                                    261123662                       # Number of instructions simulated (Count)
simOps                                      312341060                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   191020                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     228488                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        241748994                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.924982                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.081102                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       333224879                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177198                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      329028767                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 111967                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             21061016                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          16896872                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1056                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           241327042                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.363414                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.190966                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  70452442     29.19%     29.19% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  66984848     27.76%     56.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  63721345     26.40%     83.36% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  29437872     12.20%     95.55% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   8261340      3.42%     98.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1728557      0.72%     99.69% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    589197      0.24%     99.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    147242      0.06%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      4199      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             241327042                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 202624      0.97%      0.97% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    3306      0.02%      0.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      0.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                  343      0.00%      0.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%      0.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                1885409      9.00%      9.98% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc              853047      4.07%     14.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                 677657      3.23%     17.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                 199456      0.95%     18.24% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     18.24% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc                888805      4.24%     22.48% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMult                 95158      0.45%     22.93% # attempts to use FU when none available (Count)
