
---------- Begin Simulation Statistics ----------
simSeconds                                   0.176171                       # Number of seconds simulated (Second)
simTicks                                 176171330888                       # Number of ticks simulated (Tick)
finalTick                                176171330888                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1509.26                       # Real time elapsed on the host (Second)
hostTickRate                                116727078                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2251804                       # Number of bytes of host memory used (Byte)
simInsts                                    261123528                       # Number of instructions simulated (Count)
simOps                                      312340905                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   173014                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     206950                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        370107839                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.416111                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.706160                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       323343708                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   176507                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      321951124                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  39605                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11179309                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           7093628                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 365                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           364362957                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.883600                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.793373                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 127425576     34.97%     34.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 162164266     44.51%     79.48% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  65171794     17.89%     97.36% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   9000859      2.47%     99.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    563622      0.15%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     35294      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                      1092      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                       449      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                         5      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             364362957                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  664364      5.04%      5.04% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  65041      0.49%      5.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                   24215      0.18%      5.71% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      5.71% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      5.71% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      5.71% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      5.71% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      5.71% # attempts to use FU when none available (Count)
