
---------- Begin Simulation Statistics ----------
simSeconds                                   0.111801                       # Number of seconds simulated (Second)
simTicks                                 111800533320                       # Number of ticks simulated (Tick)
finalTick                                111800533320                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1388.84                       # Real time elapsed on the host (Second)
hostTickRate                                 80499322                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2268832                       # Number of bytes of host memory used (Byte)
simInsts                                    261123703                       # Number of instructions simulated (Count)
simOps                                      312341104                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   188016                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     224894                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        234875071                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.898681                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.112742                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       335640097                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177353                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      331432274                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 195601                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23476345                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19250602                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1211                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           233617662                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.418695                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.351263                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  76716049     32.84%     32.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  56568245     24.21%     57.05% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  51464062     22.03%     79.08% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  30349943     12.99%     92.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  13198488      5.65%     97.72% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   4117324      1.76%     99.48% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    950164      0.41%     99.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    222576      0.10%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     30811      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             233617662                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 206675      0.87%      0.87% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    3328      0.01%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.88% # attempts to use FU when none available (Count)
