
---------- Begin Simulation Statistics ----------
simSeconds                                   0.119982                       # Number of seconds simulated (Second)
simTicks                                 119981760948                       # Number of ticks simulated (Tick)
finalTick                                119981760948                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1422.61                       # Real time elapsed on the host (Second)
hostTickRate                                 84339397                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2256796                       # Number of bytes of host memory used (Byte)
simInsts                                    261123589                       # Number of instructions simulated (Count)
simOps                                      312340986                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   183553                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     219555                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        252062524                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.964444                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.036867                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       335909214                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177459                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      331548261                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 261081                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23745686                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19425441                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1317                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           245506514                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.350466                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.286372                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  85043943     34.64%     34.64% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  58015150     23.63%     58.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  52066194     21.21%     79.48% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  35109135     14.30%     93.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  12533208      5.11%     98.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   2504478      1.02%     99.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    223603      0.09%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      9946      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       857      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             245506514                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 6206218     20.64%     20.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 329982      1.10%     21.74% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                   18691      0.06%     21.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     21.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     21.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     21.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     21.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     21.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     21.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                  524      0.00%     21.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     21.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                1982154      6.59%     28.40% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc             1011954      3.37%     31.76% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                 780376      2.60%     34.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                 324345      1.08%     35.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     35.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc               1014470      3.37%     38.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMult                 84206      0.28%     39.09% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMultAcc             491448      1.63%     40.73% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMatMultAcc               0      0.00%     40.73% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShift               255530      0.85%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShiftAcc                 0      0.00%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdDiv                      0      0.00%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSqrt                     0      0.00%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatAdd                 0      0.00%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatAlu                 0      0.00%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatCmp                 0      0.00%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatCvt                 0      0.00%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatDiv                 0      0.00%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMisc                0      0.00%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMult                0      0.00%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMultAcc             0      0.00%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMatMultAcc            0      0.00%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatSqrt                0      0.00%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdReduceAdd                0      0.00%     41.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdReduceAlu                0      0.00%     41.58% # attempts to use FU when none available (Count)
