
---------- Begin Simulation Statistics ----------
simSeconds                                   0.110870                       # Number of seconds simulated (Second)
simTicks                                 110870366488                       # Number of ticks simulated (Tick)
finalTick                                110870366488                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1408.59                       # Real time elapsed on the host (Second)
hostTickRate                                 78710094                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2261792                       # Number of bytes of host memory used (Byte)
simInsts                                    261123638                       # Number of instructions simulated (Count)
simOps                                      312341036                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   185379                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     221740                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        232920939                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.891204                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.122077                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       335638206                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177324                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      331419577                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 196017                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23474493                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19259761                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1182                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           232421517                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.425942                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.350997                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  75533303     32.50%     32.50% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  56486499     24.30%     56.80% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  51643692     22.22%     79.02% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  30237918     13.01%     92.03% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  13157730      5.66%     97.69% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   4158795      1.79%     99.48% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    948993      0.41%     99.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    223609      0.10%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     30978      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             232421517                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 206036      0.86%      0.86% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    3346      0.01%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                  517      0.00%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%      0.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                1984496      8.31%      9.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc             1015956      4.25%     13.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                 780618      3.27%     16.70% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                 323726      1.35%     18.06% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     18.06% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc               1016334      4.25%     22.31% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMult                 83967      0.35%     22.66% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMultAcc             500487      2.09%     24.76% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMatMultAcc               0      0.00%     24.76% # attempts to use FU when none available (Count)
