
---------- Begin Simulation Statistics ----------
simSeconds                                   0.173281                       # Number of seconds simulated (Second)
simTicks                                 173281497284                       # Number of ticks simulated (Tick)
finalTick                                173281497284                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1474.21                       # Real time elapsed on the host (Second)
hostTickRate                                117542206                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2252828                       # Number of bytes of host memory used (Byte)
simInsts                                    261123496                       # Number of instructions simulated (Count)
simOps                                      312340872                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   177128                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     211870                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        364036760                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.392881                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.717936                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       323221196                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   176493                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      321816415                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  36319                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11056816                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           7052323                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 351                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           359384266                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.895466                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.800884                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 123272695     34.30%     34.30% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 161533119     44.95%     79.25% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  64928289     18.07%     97.31% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   8295392      2.31%     99.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1240370      0.35%     99.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    108100      0.03%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                      5578      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                       690      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                        33      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             359384266                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  58139      0.46%      0.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    3898      0.03%      0.49% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.49% # attempts to use FU when none available (Count)
